id_farmacia,id_producto,stock,precio
ktXD2Dnd6nWXYFRJedND,4104480467035,49,42.56
ktXD2Dnd6nWXYFRJedND,4104480705137,19,72.32
ktXD2Dnd6nWXYFRJedND,4104480718113,63,53.52
ktXD2Dnd6nWXYFRJedND,4277715,93,75.42
ktXD2Dnd6nWXYFRJedND,42912193,76,69.2
ktXD2Dnd6nWXYFRJedND,46703,39,50.2
ktXD2Dnd6nWXYFRJedND,4718292001402,18,82.56
ktXD2Dnd6nWXYFRJedND,48327203537,88,48.88
ktXD2Dnd6nWXYFRJedND,495752018,17,30.57
ktXD2Dnd6nWXYFRJedND,5,21,20.08
ktXD2Dnd6nWXYFRJedND,500108,79,14.86
ktXD2Dnd6nWXYFRJedND,500109,93,92.77
ktXD2Dnd6nWXYFRJedND,5027314498366,39,108.02
ktXD2Dnd6nWXYFRJedND,5027314498533,86,32.15
ktXD2Dnd6nWXYFRJedND,5027314503275,18,98.7
ktXD2Dnd6nWXYFRJedND,5420024613737,67,27.16
ktXD2Dnd6nWXYFRJedND,5420024614222,42,45.7
ktXD2Dnd6nWXYFRJedND,55500230,48,74.9
ktXD2Dnd6nWXYFRJedND,5600360012887,60,57.49
ktXD2Dnd6nWXYFRJedND,5600360012894,89,63.16
ktXD2Dnd6nWXYFRJedND,5605709329015,26,39.57
ktXD2Dnd6nWXYFRJedND,5605709349013,83,101.42
ktXD2Dnd6nWXYFRJedND,569550023,7,86.25
ktXD2Dnd6nWXYFRJedND,5900852021305,79,26.64
ktXD2Dnd6nWXYFRJedND,5900852034961,73,31.05
ktXD2Dnd6nWXYFRJedND,5900852940880,36,23.72
ktXD2Dnd6nWXYFRJedND,5900852940897,6,42.91
ktXD2Dnd6nWXYFRJedND,5902020885818,20,31.81
ktXD2Dnd6nWXYFRJedND,5903473014022,64,78.87
ktXD2Dnd6nWXYFRJedND,5915910103220,20,17.43
ktXD2Dnd6nWXYFRJedND,614143778124,62,45.59
ktXD2Dnd6nWXYFRJedND,6225102085128,91,11.55
ktXD2Dnd6nWXYFRJedND,650240007019,17,22.54
ktXD2Dnd6nWXYFRJedND,650240007828,67,19.77
ktXD2Dnd6nWXYFRJedND,650240010088,91,82.32
ktXD2Dnd6nWXYFRJedND,650240027543,8,23.66
ktXD2Dnd6nWXYFRJedND,650240051623,59,85.47
ktXD2Dnd6nWXYFRJedND,650240051630,11,97.49
ktXD2Dnd6nWXYFRJedND,673859029616,23,74.0
ktXD2Dnd6nWXYFRJedND,673859034917,84,52.96
ktXD2Dnd6nWXYFRJedND,673859090210,45,11.14
ktXD2Dnd6nWXYFRJedND,673859090234,60,99.18
ktXD2Dnd6nWXYFRJedND,673859090258,24,68.8
ktXD2Dnd6nWXYFRJedND,676194170180,67,97.4
ktXD2Dnd6nWXYFRJedND,676194173174,21,21.95
ktXD2Dnd6nWXYFRJedND,676194176199,9,35.85
ktXD2Dnd6nWXYFRJedND,676194500055,39,59.22
ktXD2Dnd6nWXYFRJedND,676194500253,41,46.69
ktXD2Dnd6nWXYFRJedND,676194961627,18,89.54
ktXD2Dnd6nWXYFRJedND,676194962327,66,78.8
ktXD2Dnd6nWXYFRJedND,676194962334,79,62.53
ktXD2Dnd6nWXYFRJedND,676194962440,67,68.53
ktXD2Dnd6nWXYFRJedND,676194962464,35,93.02
ktXD2Dnd6nWXYFRJedND,676194963799,35,84.26
ktXD2Dnd6nWXYFRJedND,676194971800,5,26.26
ktXD2Dnd6nWXYFRJedND,676194989652,17,84.27
ktXD2Dnd6nWXYFRJedND,676194991426,63,26.48
ktXD2Dnd6nWXYFRJedND,676194992263,25,44.59
ktXD2Dnd6nWXYFRJedND,676194995837,65,58.54
ktXD2Dnd6nWXYFRJedND,6890658,98,26.42
ktXD2Dnd6nWXYFRJedND,6901046403135,60,30.68
ktXD2Dnd6nWXYFRJedND,6921042190013,77,34.3
ktXD2Dnd6nWXYFRJedND,6921042190020,28,27.06
ktXD2Dnd6nWXYFRJedND,6921042190021,36,70.87
ktXD2Dnd6nWXYFRJedND,6921042190051,47,65.84
ktXD2Dnd6nWXYFRJedND,6921042190099,96,60.19
ktXD2Dnd6nWXYFRJedND,6921042190105,0,19.66
ktXD2Dnd6nWXYFRJedND,6922447512103,30,84.89
ktXD2Dnd6nWXYFRJedND,6922977481009,55,90.8
ktXD2Dnd6nWXYFRJedND,6926678710215,78,67.49
ktXD2Dnd6nWXYFRJedND,6929020001061,38,43.18
ktXD2Dnd6nWXYFRJedND,6932384019948,23,61.87
ktXD2Dnd6nWXYFRJedND,6948056932019,82,75.6
ktXD2Dnd6nWXYFRJedND,6948056942018,23,46.07
ktXD2Dnd6nWXYFRJedND,7,35,34.41
ktXD2Dnd6nWXYFRJedND,7010826,52,20.05
ktXD2Dnd6nWXYFRJedND,7010827,86,39.32
ktXD2Dnd6nWXYFRJedND,7011123,74,98.21
ktXD2Dnd6nWXYFRJedND,7011823,12,46.82
ktXD2Dnd6nWXYFRJedND,7029,66,87.42
ktXD2Dnd6nWXYFRJedND,70294,18,20.77
ktXD2Dnd6nWXYFRJedND,70330709485,57,47.81
ktXD2Dnd6nWXYFRJedND,70330717527,31,98.58
ktXD2Dnd6nWXYFRJedND,703307175510,38,12.12
ktXD2Dnd6nWXYFRJedND,70330724815,79,53.94
ktXD2Dnd6nWXYFRJedND,70330731745,45,92.06
ktXD2Dnd6nWXYFRJedND,70963,59,25.41
ktXD2Dnd6nWXYFRJedND,7350012553791,48,96.79
ktXD2Dnd6nWXYFRJedND,736085410099,60,33.44
ktXD2Dnd6nWXYFRJedND,736085410396,0,41.14
ktXD2Dnd6nWXYFRJedND,740107100028,58,12.53
ktXD2Dnd6nWXYFRJedND,7401071400028,84,28.9
ktXD2Dnd6nWXYFRJedND,7401071400042,31,13.77
ktXD2Dnd6nWXYFRJedND,7401071400080,47,87.7
ktXD2Dnd6nWXYFRJedND,7401071400097,26,39.14
ktXD2Dnd6nWXYFRJedND,7401071400103,72,58.08
ktXD2Dnd6nWXYFRJedND,7401071400608,55,55.21
ktXD2Dnd6nWXYFRJedND,7401071400622,86,32.73
ktXD2Dnd6nWXYFRJedND,7401071400677,70,22.87
ktXD2Dnd6nWXYFRJedND,7401156602224,41,55.5
ktXD2Dnd6nWXYFRJedND,7401156603511,53,71.96
ktXD2Dnd6nWXYFRJedND,741258963,84,49.17
ktXD2Dnd6nWXYFRJedND,7453038493000,96,95.91
ktXD2Dnd6nWXYFRJedND,7460536555550,91,35.03
ktXD2Dnd6nWXYFRJedND,7460536558285,46,54.82
ktXD2Dnd6nWXYFRJedND,7460536558292,16,62.09
ktXD2Dnd6nWXYFRJedND,7460536558452,35,57.46
ktXD2Dnd6nWXYFRJedND,7460536558742,80,66.59
ktXD2Dnd6nWXYFRJedND,7460536558759,10,59.41
ktXD2Dnd6nWXYFRJedND,7460536559749,93,34.11
ktXD2Dnd6nWXYFRJedND,7460536559756,6,92.55
ktXD2Dnd6nWXYFRJedND,7460536560097,84,91.65
ktXD2Dnd6nWXYFRJedND,7460536560103,1,65.39
ktXD2Dnd6nWXYFRJedND,7460536560721,60,20.03
ktXD2Dnd6nWXYFRJedND,7460536561636,76,35.64
ktXD2Dnd6nWXYFRJedND,7460536561643,18,27.46
ktXD2Dnd6nWXYFRJedND,7460536561650,48,78.31
ktXD2Dnd6nWXYFRJedND,7460536563753,14,83.63
ktXD2Dnd6nWXYFRJedND,7460536563760,50,31.79
ktXD2Dnd6nWXYFRJedND,7460536571840,73,31.3
ktXD2Dnd6nWXYFRJedND,7501008401651,25,70.12
ktXD2Dnd6nWXYFRJedND,7501035907508,28,19.7
ktXD2Dnd6nWXYFRJedND,7501058637710,50,89.66
ktXD2Dnd6nWXYFRJedND,7501059279124,6,103.9
ktXD2Dnd6nWXYFRJedND,7501088500596,52,71.07
ktXD2Dnd6nWXYFRJedND,7501088505003,89,46.33
ktXD2Dnd6nWXYFRJedND,7501088505157,58,53.86
ktXD2Dnd6nWXYFRJedND,7501088505355,76,62.37
ktXD2Dnd6nWXYFRJedND,7501088507915,38,84.49
ktXD2Dnd6nWXYFRJedND,7501298221991,100,86.73
ktXD2Dnd6nWXYFRJedND,7501298222868,30,74.8
ktXD2Dnd6nWXYFRJedND,7501298222875,26,25.04
ktXD2Dnd6nWXYFRJedND,7501298222882,98,80.12
ktXD2Dnd6nWXYFRJedND,7501303443301,51,28.25
ktXD2Dnd6nWXYFRJedND,7509546060613,47,70.77
ktXD2Dnd6nWXYFRJedND,7509546680422,73,48.67
ktXD2Dnd6nWXYFRJedND,7509546683652,9,29.16
ktXD2Dnd6nWXYFRJedND,7509546688206,78,18.52
ktXD2Dnd6nWXYFRJedND,7532,67,42.35
ktXD2Dnd6nWXYFRJedND,75462194,59,69.44
ktXD2Dnd6nWXYFRJedND,7591044008952,49,52.64
ktXD2Dnd6nWXYFRJedND,7591044009010,88,78.25
ktXD2Dnd6nWXYFRJedND,7613032048044,66,70.6
ktXD2Dnd6nWXYFRJedND,7613032490669,73,13.25
ktXD2Dnd6nWXYFRJedND,7613033734441,77,23.19
ktXD2Dnd6nWXYFRJedND,7613034751829,76,48.03
ktXD2Dnd6nWXYFRJedND,7613034966650,19,52.39
ktXD2Dnd6nWXYFRJedND,7613035881037,76,71.98
ktXD2Dnd6nWXYFRJedND,7613287139245,30,54.08
ktXD2Dnd6nWXYFRJedND,76400643,11,42.06
ktXD2Dnd6nWXYFRJedND,7640107470042,79,34.66
ktXD2Dnd6nWXYFRJedND,76986207,91,26.92
ktXD2Dnd6nWXYFRJedND,7700108045175,9,48.74
ktXD2Dnd6nWXYFRJedND,770109040469,69,50.42
ktXD2Dnd6nWXYFRJedND,770109040582,11,30.5
ktXD2Dnd6nWXYFRJedND,7702026180812,7,84.93
ktXD2Dnd6nWXYFRJedND,7702027044014,90,23.66
ktXD2Dnd6nWXYFRJedND,7702027434235,48,87.23
ktXD2Dnd6nWXYFRJedND,7702027444654,21,88.14
ktXD2Dnd6nWXYFRJedND,7702027478741,89,79.27
ktXD2Dnd6nWXYFRJedND,7702031293354,99,32.5
ktXD2Dnd6nWXYFRJedND,7702425801288,87,70.4
ktXD2Dnd6nWXYFRJedND,7703153000059,56,33.91
ktXD2Dnd6nWXYFRJedND,7703153001049,5,57.16
ktXD2Dnd6nWXYFRJedND,7703153001056,86,63.37
ktXD2Dnd6nWXYFRJedND,7703153001742,79,61.07
ktXD2Dnd6nWXYFRJedND,7703153024000,4,86.96
ktXD2Dnd6nWXYFRJedND,7703153028695,31,87.3
ktXD2Dnd6nWXYFRJedND,7703153033354,13,95.65
ktXD2Dnd6nWXYFRJedND,7703153044527,36,89.52
ktXD2Dnd6nWXYFRJedND,7703153044534,41,83.3
ktXD2Dnd6nWXYFRJedND,7703202001563,7,98.81
ktXD2Dnd6nWXYFRJedND,7703281000365,87,36.74
ktXD2Dnd6nWXYFRJedND,7703281000778,59,12.36
ktXD2Dnd6nWXYFRJedND,7703281002109,78,43.35
ktXD2Dnd6nWXYFRJedND,7703281002246,4,66.99
ktXD2Dnd6nWXYFRJedND,7703281002253,4,59.9
ktXD2Dnd6nWXYFRJedND,7703281002307,61,71.15
ktXD2Dnd6nWXYFRJedND,7703281002581,91,40.37
ktXD2Dnd6nWXYFRJedND,7703281003762,32,53.27
ktXD2Dnd6nWXYFRJedND,7703281008415,83,42.82
ktXD2Dnd6nWXYFRJedND,7703281020172,48,68.56
ktXD2Dnd6nWXYFRJedND,7703281021216,90,61.6
ktXD2Dnd6nWXYFRJedND,7703333007021,50,51.6
ktXD2Dnd6nWXYFRJedND,7703333007045,30,106.76
ktXD2Dnd6nWXYFRJedND,7703333007113,90,57.17
ktXD2Dnd6nWXYFRJedND,7703333007465,67,57.18
ktXD2Dnd6nWXYFRJedND,7703763002634,27,86.46
ktXD2Dnd6nWXYFRJedND,7703763002832,38,9.76
ktXD2Dnd6nWXYFRJedND,7703763960460,74,30.36
ktXD2Dnd6nWXYFRJedND,7704163002996,5,21.0
ktXD2Dnd6nWXYFRJedND,7704163003313,59,94.42
ktXD2Dnd6nWXYFRJedND,7718593310132,56,12.94
ktXD2Dnd6nWXYFRJedND,7730188379263,14,81.04
ktXD2Dnd6nWXYFRJedND,7730381000391,56,65.96
ktXD2Dnd6nWXYFRJedND,7730381002296,96,61.76
ktXD2Dnd6nWXYFRJedND,7730381003187,64,42.48
ktXD2Dnd6nWXYFRJedND,7730512800265,69,19.14
ktXD2Dnd6nWXYFRJedND,7730599571249,96,36.49
ktXD2Dnd6nWXYFRJedND,7730698003177,10,65.42
ktXD2Dnd6nWXYFRJedND,7730698003382,18,11.4
ktXD2Dnd6nWXYFRJedND,7730698004396,74,19.87
ktXD2Dnd6nWXYFRJedND,7730698005485,28,22.96
ktXD2Dnd6nWXYFRJedND,7730698007168,7,84.4
ktXD2Dnd6nWXYFRJedND,7730698007175,82,57.03
ktXD2Dnd6nWXYFRJedND,7730698007281,22,61.85
ktXD2Dnd6nWXYFRJedND,7730698010717,39,52.31
ktXD2Dnd6nWXYFRJedND,7730698011363,39,44.08
ktXD2Dnd6nWXYFRJedND,7730698013251,24,30.72
ktXD2Dnd6nWXYFRJedND,7730698014166,98,61.55
ktXD2Dnd6nWXYFRJedND,7730698015866,41,89.21
ktXD2Dnd6nWXYFRJedND,7730698015897,89,42.11
ktXD2Dnd6nWXYFRJedND,7730698015903,30,70.72
ktXD2Dnd6nWXYFRJedND,7730698015910,22,87.31
ktXD2Dnd6nWXYFRJedND,7730698015927,70,35.75
ktXD2Dnd6nWXYFRJedND,7730698019901,10,32.63
ktXD2Dnd6nWXYFRJedND,7730698020037,39,43.99
ktXD2Dnd6nWXYFRJedND,7730698285016,76,71.3
ktXD2Dnd6nWXYFRJedND,7730698348087,10,42.4
ktXD2Dnd6nWXYFRJedND,7730698364148,47,10.23
ktXD2Dnd6nWXYFRJedND,7730698379074,92,66.97
ktXD2Dnd6nWXYFRJedND,7730699000885,6,17.67
ktXD2Dnd6nWXYFRJedND,7730900992305,64,39.41
ktXD2Dnd6nWXYFRJedND,7730969300073,9,36.95
ktXD2Dnd6nWXYFRJedND,7730969300103,88,97.37
ktXD2Dnd6nWXYFRJedND,7730969300493,50,106.84
ktXD2Dnd6nWXYFRJedND,7730969300929,70,32.82
ktXD2Dnd6nWXYFRJedND,7730969301049,68,39.86
ktXD2Dnd6nWXYFRJedND,7730969301407,23,77.8
ktXD2Dnd6nWXYFRJedND,7730969301551,82,101.2
ktXD2Dnd6nWXYFRJedND,7730969302046,47,77.93
ktXD2Dnd6nWXYFRJedND,7730969302060,39,40.94
ktXD2Dnd6nWXYFRJedND,7730969302220,59,93.08
ktXD2Dnd6nWXYFRJedND,7730969302923,38,74.14
ktXD2Dnd6nWXYFRJedND,7730969302930,82,31.87
ktXD2Dnd6nWXYFRJedND,7730969302954,80,51.83
ktXD2Dnd6nWXYFRJedND,7730969302961,19,64.01
ktXD2Dnd6nWXYFRJedND,7730969303050,57,10.85
ktXD2Dnd6nWXYFRJedND,7730969303241,51,34.11
ktXD2Dnd6nWXYFRJedND,7730969303258,73,18.07
ktXD2Dnd6nWXYFRJedND,7730969303425,65,36.15
ktXD2Dnd6nWXYFRJedND,7730969303708,58,65.03
ktXD2Dnd6nWXYFRJedND,7730969303722,87,45.39
ktXD2Dnd6nWXYFRJedND,7730969303883,47,32.72
ktXD2Dnd6nWXYFRJedND,7730969304064,61,60.28
ktXD2Dnd6nWXYFRJedND,7730969305399,66,55.52
ktXD2Dnd6nWXYFRJedND,7730969306181,33,73.44
ktXD2Dnd6nWXYFRJedND,7730969306204,40,96.8
ktXD2Dnd6nWXYFRJedND,7730969307010,28,13.56
ktXD2Dnd6nWXYFRJedND,7730969307232,68,72.51
ktXD2Dnd6nWXYFRJedND,7730969307621,96,74.48
ktXD2Dnd6nWXYFRJedND,7730969307652,61,50.18
ktXD2Dnd6nWXYFRJedND,7730969308703,42,82.92
ktXD2Dnd6nWXYFRJedND,7730979090629,81,77.26
ktXD2Dnd6nWXYFRJedND,7730979090773,53,83.25
ktXD2Dnd6nWXYFRJedND,7730979093606,69,105.4
ktXD2Dnd6nWXYFRJedND,7730979094061,65,72.2
ktXD2Dnd6nWXYFRJedND,7730979094368,24,107.9
ktXD2Dnd6nWXYFRJedND,7730979094382,2,65.16
ktXD2Dnd6nWXYFRJedND,7730979095419,9,83.81
ktXD2Dnd6nWXYFRJedND,7730979096027,42,24.23
ktXD2Dnd6nWXYFRJedND,7730979097703,22,82.08
ktXD2Dnd6nWXYFRJedND,7730979098069,90,52.12
ktXD2Dnd6nWXYFRJedND,7730979098076,44,85.33
ktXD2Dnd6nWXYFRJedND,7730979098939,55,60.1
ktXD2Dnd6nWXYFRJedND,7730986380706,43,86.72
ktXD2Dnd6nWXYFRJedND,7750215001103,48,45.55
ktXD2Dnd6nWXYFRJedND,7750215001547,33,71.87
ktXD2Dnd6nWXYFRJedND,7750215001905,66,69.96
ktXD2Dnd6nWXYFRJedND,7750215012451,87,45.56
ktXD2Dnd6nWXYFRJedND,7750215024904,49,87.48
ktXD2Dnd6nWXYFRJedND,7750215025079,48,46.01
ktXD2Dnd6nWXYFRJedND,7750215025086,7,58.65
ktXD2Dnd6nWXYFRJedND,7750215025932,34,33.8
ktXD2Dnd6nWXYFRJedND,7750215026809,15,25.56
ktXD2Dnd6nWXYFRJedND,77502150281224,14,68.76
ktXD2Dnd6nWXYFRJedND,7750215029848,41,85.17
ktXD2Dnd6nWXYFRJedND,7750215029985,43,37.28
ktXD2Dnd6nWXYFRJedND,7750215432969,43,77.93
ktXD2Dnd6nWXYFRJedND,7750215728321,90,31.34
ktXD2Dnd6nWXYFRJedND,7750218010256,24,25.32
ktXD2Dnd6nWXYFRJedND,7750218010553,68,64.23
ktXD2Dnd6nWXYFRJedND,7750304004671,75,83.17
ktXD2Dnd6nWXYFRJedND,7750304006347,96,100.35
ktXD2Dnd6nWXYFRJedND,7750304007764,23,86.93
ktXD2Dnd6nWXYFRJedND,7751198000169,39,99.01
ktXD2Dnd6nWXYFRJedND,7751257021814,84,101.43
ktXD2Dnd6nWXYFRJedND,7751257022156,64,45.96
ktXD2Dnd6nWXYFRJedND,7751384000096,7,22.58
ktXD2Dnd6nWXYFRJedND,7751384129780,53,26.43
ktXD2Dnd6nWXYFRJedND,7751493010139,83,18.38
ktXD2Dnd6nWXYFRJedND,7751493011112,95,52.28
ktXD2Dnd6nWXYFRJedND,7751493011129,23,46.85
ktXD2Dnd6nWXYFRJedND,7751493011181,35,35.03
ktXD2Dnd6nWXYFRJedND,7751493011198,61,28.91
ktXD2Dnd6nWXYFRJedND,7757310008075,59,75.86
ktXD2Dnd6nWXYFRJedND,7757310008099,63,104.14
ktXD2Dnd6nWXYFRJedND,7757310008402,48,11.63
ktXD2Dnd6nWXYFRJedND,7759307288309,60,15.04
ktXD2Dnd6nWXYFRJedND,7770023455868,60,76.7
ktXD2Dnd6nWXYFRJedND,7770101000089,48,105.22
ktXD2Dnd6nWXYFRJedND,7770101000393,87,52.5
ktXD2Dnd6nWXYFRJedND,7770101000416,4,57.93
ktXD2Dnd6nWXYFRJedND,7770101000522,31,29.76
ktXD2Dnd6nWXYFRJedND,7770101000782,59,12.08
ktXD2Dnd6nWXYFRJedND,7770101000805,84,77.33
ktXD2Dnd6nWXYFRJedND,7770101000980,57,60.8
ktXD2Dnd6nWXYFRJedND,7770101001086,91,36.22
ktXD2Dnd6nWXYFRJedND,7770101001154,8,76.28
ktXD2Dnd6nWXYFRJedND,7770101001161,10,20.83
ktXD2Dnd6nWXYFRJedND,7770101001871,69,94.47
ktXD2Dnd6nWXYFRJedND,7770101001901,17,64.98
ktXD2Dnd6nWXYFRJedND,7770101002229,10,67.96
ktXD2Dnd6nWXYFRJedND,7770101002571,74,100.36
ktXD2Dnd6nWXYFRJedND,7770101002663,31,52.23
ktXD2Dnd6nWXYFRJedND,7770101002939,72,63.66
ktXD2Dnd6nWXYFRJedND,7770101003592,92,63.01
ktXD2Dnd6nWXYFRJedND,7770101003714,89,80.14
ktXD2Dnd6nWXYFRJedND,7770101003837,89,62.08
ktXD2Dnd6nWXYFRJedND,7770101004193,18,83.42
ktXD2Dnd6nWXYFRJedND,7770101004209,31,67.92
ktXD2Dnd6nWXYFRJedND,7770101004377,23,79.47
ktXD2Dnd6nWXYFRJedND,7770101004445,42,71.08
ktXD2Dnd6nWXYFRJedND,7770101004605,81,25.02
ktXD2Dnd6nWXYFRJedND,7770101004650,61,92.76
ktXD2Dnd6nWXYFRJedND,7770101004674,10,41.28
ktXD2Dnd6nWXYFRJedND,7770101004858,86,58.35
ktXD2Dnd6nWXYFRJedND,7770101004872,24,17.05
ktXD2Dnd6nWXYFRJedND,7770101005008,87,37.15
ktXD2Dnd6nWXYFRJedND,7770101005107,13,57.3
ktXD2Dnd6nWXYFRJedND,7770101005145,2,13.32
ktXD2Dnd6nWXYFRJedND,7770101005206,2,70.64
ktXD2Dnd6nWXYFRJedND,7770101005220,51,21.8
ktXD2Dnd6nWXYFRJedND,7770101005237,67,9.88
ktXD2Dnd6nWXYFRJedND,7770101005398,20,72.03
ktXD2Dnd6nWXYFRJedND,7770101005527,56,69.54
ktXD2Dnd6nWXYFRJedND,7770101005688,33,85.21
ktXD2Dnd6nWXYFRJedND,7770101005701,98,80.23
ktXD2Dnd6nWXYFRJedND,7770101005824,0,68.17
ktXD2Dnd6nWXYFRJedND,7770101005954,58,54.68
ktXD2Dnd6nWXYFRJedND,7770101005992,90,37.72
ktXD2Dnd6nWXYFRJedND,7770101006340,65,64.87
ktXD2Dnd6nWXYFRJedND,7770101006395,81,14.25
ktXD2Dnd6nWXYFRJedND,7770101006401,37,50.75
ktXD2Dnd6nWXYFRJedND,7770101006418,29,48.97
ktXD2Dnd6nWXYFRJedND,7770101006517,23,48.63
ktXD2Dnd6nWXYFRJedND,7770101006524,26,46.02
ktXD2Dnd6nWXYFRJedND,7770101006630,70,78.77
ktXD2Dnd6nWXYFRJedND,7770101006678,61,43.73
ktXD2Dnd6nWXYFRJedND,7770101006807,5,100.85
ktXD2Dnd6nWXYFRJedND,7770101006937,31,51.61
ktXD2Dnd6nWXYFRJedND,7770101006982,91,54.87
ktXD2Dnd6nWXYFRJedND,7770101006999,99,76.61
ktXD2Dnd6nWXYFRJedND,7770101007002,26,31.26
ktXD2Dnd6nWXYFRJedND,7770101007125,95,53.74
ktXD2Dnd6nWXYFRJedND,7770101007255,80,91.91
ktXD2Dnd6nWXYFRJedND,7770101007316,92,79.17
ktXD2Dnd6nWXYFRJedND,7770101007408,47,69.87
ktXD2Dnd6nWXYFRJedND,7770101007422,92,36.38
ktXD2Dnd6nWXYFRJedND,7770101007552,79,54.83
ktXD2Dnd6nWXYFRJedND,7770101007606,46,88.15
ktXD2Dnd6nWXYFRJedND,7770101007637,31,48.0
ktXD2Dnd6nWXYFRJedND,7770101007750,53,22.83
ktXD2Dnd6nWXYFRJedND,7770101007774,80,42.67
ktXD2Dnd6nWXYFRJedND,7770101007910,41,29.36
ktXD2Dnd6nWXYFRJedND,7770101007927,76,104.81
ktXD2Dnd6nWXYFRJedND,7770101007965,28,71.37
ktXD2Dnd6nWXYFRJedND,7770101007989,80,19.72
ktXD2Dnd6nWXYFRJedND,7770101008030,48,66.21
ktXD2Dnd6nWXYFRJedND,7770101008115,31,86.94
ktXD2Dnd6nWXYFRJedND,7770101008184,49,83.26
ktXD2Dnd6nWXYFRJedND,7770101008511,100,38.43
ktXD2Dnd6nWXYFRJedND,7770101008962,51,43.75
ktXD2Dnd6nWXYFRJedND,7770101009112,94,66.71
ktXD2Dnd6nWXYFRJedND,7770101009129,11,21.99
ktXD2Dnd6nWXYFRJedND,7770101009334,10,70.95
ktXD2Dnd6nWXYFRJedND,7770101009419,63,106.92
ktXD2Dnd6nWXYFRJedND,7770101009464,29,28.38
ktXD2Dnd6nWXYFRJedND,7770101009532,69,72.95
ktXD2Dnd6nWXYFRJedND,7770101009556,26,18.73
ktXD2Dnd6nWXYFRJedND,7770101009785,12,48.87
ktXD2Dnd6nWXYFRJedND,7770101009815,47,82.51
ktXD2Dnd6nWXYFRJedND,7770102000002,88,94.81
ktXD2Dnd6nWXYFRJedND,7770102000026,69,38.8
ktXD2Dnd6nWXYFRJedND,7770102000033,42,55.12
ktXD2Dnd6nWXYFRJedND,7770102000330,39,75.18
ktXD2Dnd6nWXYFRJedND,7770102000361,64,14.51
ktXD2Dnd6nWXYFRJedND,7770102000507,46,13.08
ktXD2Dnd6nWXYFRJedND,7770102000590,73,51.34
ktXD2Dnd6nWXYFRJedND,7770102000705,41,86.21
ktXD2Dnd6nWXYFRJedND,7770102000897,45,60.79
ktXD2Dnd6nWXYFRJedND,7770102000927,24,75.07
ktXD2Dnd6nWXYFRJedND,7770102000934,92,101.81
ktXD2Dnd6nWXYFRJedND,7770102001047,85,38.76
ktXD2Dnd6nWXYFRJedND,7770102001061,38,41.85
ktXD2Dnd6nWXYFRJedND,7770102001245,9,28.48
ktXD2Dnd6nWXYFRJedND,7770102001283,87,70.14
ktXD2Dnd6nWXYFRJedND,7770102001375,13,60.08
ktXD2Dnd6nWXYFRJedND,7770102001382,0,30.03
ktXD2Dnd6nWXYFRJedND,7770102001399,69,40.41
ktXD2Dnd6nWXYFRJedND,7770102001498,68,46.13
ktXD2Dnd6nWXYFRJedND,7770102001702,37,18.45
ktXD2Dnd6nWXYFRJedND,7770102001849,20,75.43
ktXD2Dnd6nWXYFRJedND,7770102001856,98,41.62
ktXD2Dnd6nWXYFRJedND,7770102001863,55,11.15
ktXD2Dnd6nWXYFRJedND,7770102001870,14,52.84
ktXD2Dnd6nWXYFRJedND,7770102001887,9,19.92
ktXD2Dnd6nWXYFRJedND,7770102001986,23,54.45
ktXD2Dnd6nWXYFRJedND,7770102001993,79,27.24
ktXD2Dnd6nWXYFRJedND,7770102002006,94,98.74
ktXD2Dnd6nWXYFRJedND,7770102002082,43,46.3
ktXD2Dnd6nWXYFRJedND,7770102002112,30,38.43
ktXD2Dnd6nWXYFRJedND,7770102002143,82,83.13
ktXD2Dnd6nWXYFRJedND,7770102002167,31,58.32
ktXD2Dnd6nWXYFRJedND,7770102002402,23,71.37
ktXD2Dnd6nWXYFRJedND,7770102002549,19,84.83
ktXD2Dnd6nWXYFRJedND,7770102002587,60,81.71
ktXD2Dnd6nWXYFRJedND,7770102002594,67,39.89
ktXD2Dnd6nWXYFRJedND,7770102002648,90,75.57
ktXD2Dnd6nWXYFRJedND,7770102002655,94,83.02
ktXD2Dnd6nWXYFRJedND,7770102002662,80,63.39
ktXD2Dnd6nWXYFRJedND,7770102002723,97,25.84
ktXD2Dnd6nWXYFRJedND,7770102002860,34,17.33
ktXD2Dnd6nWXYFRJedND,7770102002877,83,67.92
ktXD2Dnd6nWXYFRJedND,7770102003256,91,55.43
ktXD2Dnd6nWXYFRJedND,7770102003683,13,9.91
ktXD2Dnd6nWXYFRJedND,7770102003935,28,48.83
ktXD2Dnd6nWXYFRJedND,7770102003942,41,24.22
ktXD2Dnd6nWXYFRJedND,7770102004093,67,84.72
ktXD2Dnd6nWXYFRJedND,7770102004161,54,23.7
ktXD2Dnd6nWXYFRJedND,7770102004208,90,22.49
ktXD2Dnd6nWXYFRJedND,77701039,0,70.66
ktXD2Dnd6nWXYFRJedND,7770105008760,45,72.73
ktXD2Dnd6nWXYFRJedND,7770105008906,3,59.85
ktXD2Dnd6nWXYFRJedND,7770105009170,45,44.43
ktXD2Dnd6nWXYFRJedND,7770105009187,5,39.8
ktXD2Dnd6nWXYFRJedND,7770105009248,3,12.04
ktXD2Dnd6nWXYFRJedND,7770105009279,84,45.63
ktXD2Dnd6nWXYFRJedND,7770105009293,52,17.82
ktXD2Dnd6nWXYFRJedND,7770105009477,54,61.76
